Year,"Bill #","Section #"
2021,SB1163,58.1-436
2021,SB1163,58.1-432
2021,SB1164,10.1-1400
2021,SB1164,10.1-1400
2021,SB1165,17.1-406
2021,SB1165,18.2-30
2021,SB1165,19.2-152.2
2021,SB1165,19.2-217.1
2021,SB1165,19.2-321.2
2021,SB1165,2.2-3705.7
2021,SB1165,18.2-18
2021,SB1165,18.2-26
2021,SB1165,19.2-152.2
2021,SB1165,19.2-217.1
2021,SB1165,19.2-400
2021,SB1165,18.2-19
2021,SB1165,18.2-8
2021,SB1165,19.2-163
2021,SB1165,19.2-295.3
2021,SB1165,19.2-327.3
2021,SB1165,54.1-3307
2021,SB1165,18.2-19
2021,SB1165,18.2-30
2021,SB1165,19.2-163
2021,SB1165,19.2-247
2021,SB1165,19.2-71
2021,SB1165,18.2-251.01
2021,SB1165,19.2-11.01
2021,SB1165,19.2-169.3
2021,SB1165,19.2-311
2021,SB1165,19.2-71
2021,SB1165,18.2-10
2021,SB1165,18.2-25
2021,SB1165,18.2-32
2021,SB1165,19.2-175
2021,SB1165,19.2-311
2021,SB1165,37.2-900
2021,SB1165,18.2-10
2021,SB1165,18.2-31
2021,SB1165,19.2-157
2021,SB1165,19.2-247
2021,SB1165,19.2-327.1
2021,SB1165,53.1-204
2021,SB1165,18.2-18
2021,SB1165,18.2-26
2021,SB1165,19.2-152.2
2021,SB1165,19.2-217.1
2021,SB1165,19.2-400
2021,SB1165,18.2-22
2021,SB1165,19.2-100
2021,SB1165,19.2-163.01
2021,SB1165,19.2-299
2021,SB1165,19.2-389.1
2021,SB1165,8.01-195.10
2021,SB1165,18.2-22
2021,SB1165,18.2-31
2021,SB1165,19.2-169.3
2021,SB1165,19.2-299
2021,SB1165,19.2-76.1
2021,SB1165,17.1-310
2021,SB1165,18.2-26
2021,SB1165,19.2-120
2021,SB1165,19.2-175
2021,SB1165,19.2-319
2021,SB1165,19.2-76.1
2021,SB1165,18.2-10
2021,SB1165,18.2-25
2021,SB1165,18.2-32
2021,SB1165,19.2-175
2021,SB1165,19.2-311
2021,SB1165,37.2-900
2021,SB1165,18.2-18
2021,SB1165,18.2-32
2021,SB1165,19.2-159
2021,SB1165,19.2-270.4:1
2021,SB1165,19.2-327.11
2021,SB1165,53.1-229
2021,SB1165,18.2-19
2021,SB1165,18.2-30
2021,SB1165,19.2-163
2021,SB1165,19.2-247
2021,SB1165,19.2-71
2021,SB1165,18.2-25
2021,SB1165,19.2-102
2021,SB1165,19.2-163.4:1
2021,SB1165,19.2-299.1
2021,SB1165,19.2-400
2021,SB1165,8.01-654
2021,SB1165,18.2-22
2021,SB1165,18.2-31
2021,SB1165,19.2-169.3
2021,SB1165,19.2-299
2021,SB1165,19.2-76.1
2021,SB1167,54.1-3024
2021,SB1167,54.1-3018
2021,SB1167,54.1-3021
2021,SB1168,16.1-228
2021,SB1168,16.1-228
2021,SB1170,58.1-605
2021,SB1170,58.1-602
2021,SB1170,58.1-602
2021,SB1170,58.1-605
2021,SB1171,2.2-3115
2021,SB1171,2.2-3115
2021,SB1172,30-194
2021,SB1172,30-194
2021,SB1173,3.2-3102
2021,SB1173,3.2-3100
2021,SB1175,22.1-32
2021,SB1175,22.1-32
2021,SB1176,37.2-314
2021,SB1176,37.2-314
2021,SB1176,37.2-506
2021,SB1176,37.2-416
2021,SB1176,37.2-408.1
2021,SB1176,37.2-506
2021,SB1176,37.2-416
2021,SB1177,3.2-5802
2021,SB1179,2.2-3703
2021,SB1179,53.1-262
2021,SB1179,8.01-195.10
2021,SB1179,53.1-1
2021,SB1179,53.1-265
2021,SB1179,2.2-1837
2021,SB1179,8.01-690
2021,SB1179,53.1-261
2021,SB1179,53.1-31.1
2021,SB1180,8.01-267.1
2021,SB1180,8.01-267.1
2021,SB1181,16.1-241
2021,SB1181,16.1-241
2021,SB1182,46.2-2057
2021,SB1182,46.2-2057
2021,SB1182,46.2-419
2021,SB1182,46.2-419
2021,SB1182,46.2-472
2021,SB1182,46.2-472
2021,SB1184,16.1-351
2021,SB1184,16.1-349
2021,SB1184,16.1-352
2021,SB1184,16.1-352
2021,SB1184,16.1-350
2021,SB1184,16.1-353
2021,SB1184,16.1-353
2021,SB1184,16.1-351
2021,SB1185,51.5-160
2021,SB1186,10.1-1408.4
2021,SB1187,54.1-3482
2021,SB1187,54.1-3482
2021,SB1191,22.1-274
2021,SB1191,22.1-253.13:2
2021,SB1195,38.2-2206
2021,SB1195,38.2-2206
2021,SB1196,22.1-253.13:5
2021,SB1196,22.1-298.1
2021,SB1196,22.1-298.1
2021,SB1196,22.1-253.13:5
2021,SB1198,2.2-3801
2021,SB1198,2.2-3800
2021,SB1198,52-48
2021,SB1198,2.2-3802
2021,SB1198,2.2-3801
2021,SB1198,2.2-3800
2021,SB1198,52-48
2021,SB1198,2.2-3802
2021,SB1200,10.1-1408.1
2021,SB1200,10.1-1426
2021,SB1201,58.1-2628
2021,SB1201,58.1-2628
2021,SB1201,58.1-3660
2021,SB1201,58.1-2600
2021,SB1201,58.1-2600
2021,SB1202,38.2-2206
2021,SB1202,8.01-66.1
2021,SB1202,8.01-66.1
2021,SB1202,38.2-2206
2021,SB1203,18.2-51
2021,SB1203,8.01-42.1
2021,SB1203,18.2-57
2021,SB1203,8.01-49.1
2021,SB1203,18.2-121
2021,SB1203,52-8.5
2021,SB1205,54.1-2909
2021,SB1205,8.01-581.16
2021,SB1205,8.01-581.16
2021,SB1205,54.1-2400.6
2021,SB1205,54.1-2400.6
2021,SB1205,54.1-2909
2021,SB1206,16.1-305
2021,SB1206,16.1-300
2021,SB1208,15.2-1413
2021,SB1208,15.2-1413
2021,SB1210,62.1-44.15:6
2021,SB1210,10.1-1402
2021,SB1210,10.1-1402
2021,SB1210,62.1-44.15:6
2021,SB1211,46.2-686
2021,SB1211,46.2-686
2021,SB1211,46.2-694
2021,SB1211,46.2-694
2021,SB1213,18.2-271.1
2021,SB1213,18.2-271.1
2021,SB1218,54.1-2914
2021,SB1218,54.1-2900
2021,SB1218,54.1-3401
2021,SB1218,54.1-2901
2021,SB1223,67-102
2021,SB1223,67-201
2021,SB1223,67-201
2021,SB1223,67-202
2021,SB1223,67-202
2021,SB1223,67-102
2021,SB1224,36-99
2021,SB1226,15.2-1626
2021,SB1226,15.2-1626
2021,SB1226,15.2-1636.8
2021,SB1226,15.2-1636.8
2021,SB1227,32.1-325
2021,SB1227,32.1-325
2021,SB1229,46.2-749.7
2021,SB1229,46.2-749.7
2021,SB1230,16.1-241
2021,SB1232,53.1-40.01
2021,SB1234,54.1-3926
2021,SB1234,54.1-3931
2021,SB1237,32.1-48.010
2021,SB1237,32.1-48.010
2021,SB1238,22.1-280.2:1
2021,SB1239,24.2-706
2021,SB1239,24.2-706
2021,SB1240,18.2-67.1
2021,SB1240,18.2-67.2
2021,SB1240,18.2-366
2021,SB1241,8.01-417
2021,SB1241,8.01-417
2021,SB1242,19.2-3.1
2021,SB1242,19.2-3.1
2021,SB1243,16.1-309.1
2021,SB1243,18.2-248.01
2021,SB1243,18.2-258
2021,SB1243,18.2-46.1
2021,SB1243,19.2-215.1
2021,SB1243,19.2-392.02
2021,SB1243,22.1-315
2021,SB1243,52-8.1:1
2021,SB1243,16.1-228
2021,SB1243,17.1-275
2021,SB1243,18.2-252
2021,SB1243,18.2-265.2
2021,SB1243,18.2-513
2021,SB1243,19.2-299.2
2021,SB1243,19.2-81.1
2021,SB1243,37.2-416
2021,SB1243,54.1-2903
2021,SB1243,16.1-278.8:01
2021,SB1243,18.2-247
2021,SB1243,18.2-255.1
2021,SB1243,18.2-308.1:5
2021,SB1243,19.2-120.1
2021,SB1243,19.2-386.28
2021,SB1243,2.2-3711
2021,SB1243,48-17
2021,SB1243,16.1-69.48:1
2021,SB1243,18.2-251
2021,SB1243,18.2-258.1
2021,SB1243,18.2-460
2021,SB1243,19.2-291.1
2021,SB1243,19.2-392.2
2021,SB1243,24.2-233
2021,SB1243,53.1-220.1
2021,SB1243,16.1-260
2021,SB1243,17.1-275.8
2021,SB1243,18.2-254
2021,SB1243,18.2-265.3
2021,SB1243,19.2-11.2
2021,SB1243,19.2-386.22
2021,SB1243,19.2-83.1
2021,SB1243,37.2-506
2021,SB1243,16.1-278.9
2021,SB1243,18.2-248
2021,SB1243,18.2-255.2
2021,SB1243,18.2-308.4
2021,SB1243,19.2-188.1
2021,SB1243,19.2-389
2021,SB1243,22.1-277.08
2021,SB1243,52-35
2021,SB1243,15.2-1627
2021,SB1243,16.1-69.48:3
2021,SB1243,18.2-251.02
2021,SB1243,18.2-265.1
2021,SB1243,18.2-474.1
2021,SB1243,19.2-299
2021,SB1243,19.2-66
2021,SB1243,37.2-314
2021,SB1243,53.1-231.2
2021,SB1243,16.1-273
2021,SB1243,17.1-805
2021,SB1243,18.2-255
2021,SB1243,18.2-287.2
2021,SB1243,19.2-120
2021,SB1243,19.2-386.25
2021,SB1243,2.2-3705.3
2021,SB1243,4.1-225
2021,SB1244,19.2-11.01
2021,SB1244,19.2-392.02
2021,SB1244,44-146.22
2021,SB1244,16.1-300
2021,SB1244,19.2-299
2021,SB1244,2.2-3711
2021,SB1244,63.2-105
2021,SB1244,17.1-213
2021,SB1244,19.2-389
2021,SB1244,37.2-845
2021,SB1244,9.1-907
2021,SB1244,19.2-169.3
2021,SB1244,2.2-3703
2021,SB1244,53.1-136
2021,SB1244,16.1-305
2021,SB1244,19.2-301
2021,SB1244,37.2-1102
2021,SB1244,9.1-101
2021,SB1244,17.1-805
2021,SB1244,19.2-389.1
2021,SB1244,37.2-846
2021,SB1244,9.1-908
2021,SB1244,10.1-104.7
2021,SB1244,19.2-174.1
2021,SB1244,2.2-3705.2
2021,SB1244,53.1-145
2021,SB1244,16.1-69.55
2021,SB1244,19.2-388
2021,SB1244,37.2-844
2021,SB1244,9.1-177.1
2021,SB1245,24.2-709
2021,SB1245,24.2-706
2021,SB1245,24.2-706
2021,SB1245,24.2-709.1
2021,SB1245,24.2-709.1
2021,SB1245,24.2-707
2021,SB1245,24.2-707
2021,SB1245,24.2-710
2021,SB1245,24.2-710
2021,SB1245,24.2-709
2021,SB1246,24.2-712
2021,SB1246,24.2-101
2021,SB1246,24.2-709.1
2021,SB1246,24.2-709.1
2021,SB1246,24.2-712
2021,SB1247,56-580
2021,SB1247,56-599
2021,SB1248,16.1-356
2021,SB1248,16.1-356
2021,SB1249,15.2-2259
2021,SB1250,18.2-308.2:2
2021,SB1251,51.1-157
2021,SB1251,51.1-308
2021,SB1251,51.1-308
2021,SB1251,51.1-168
2021,SB1251,51.1-168
2021,SB1251,51.1-124.3
2021,SB1251,51.1-124.3
2021,SB1251,51.1-301
2021,SB1251,51.1-301
2021,SB1251,51.1-157
2021,SB1252,58.1-433.1
2021,SB1252,58.1-2626.1
2021,SB1252,58.1-439.2
2021,SB1252,58.1-2626.1
2021,SB1252,58.1-433.1
2021,SB1252,58.1-433.1
2021,SB1252,58.1-2626.1
2021,SB1252,58.1-439.2
2021,SB1252,58.1-439.2
2021,SB1255,38.2-200
2021,SB1255,38.2-200
2021,SB1256,9.1-112
2021,SB1256,9.1-102
2021,SB1256,9.1-102
2021,SB1256,9.1-108
2021,SB1256,9.1-108
2021,SB1256,9.1-112
2021,SB1257,22.1-294
2021,SB1257,22.1-253.13:1
2021,SB1257,22.1-253.13:2
2021,SB1257,22.1-253.13:5
2021,SB1257,22.1-129
2021,SB1257,22.1-303
2021,SB1257,22.1-253.13:2
2021,SB1257,22.1-274
2021,SB1257,22.1-274
2021,SB1257,22.1-199.1
2021,SB1257,51.1-617
2021,SB1257,22.1-253.13:3
2021,SB1259,56-539
2021,SB1259,56-539
2021,SB1259,56-542
2021,SB1259,56-542
2021,SB1260,25.1-203
2021,SB1261,8.01-626
2021,SB1261,15.2-2139
2021,SB1261,15.2-3244
2021,SB1261,15.2-5218
2021,SB1261,17.1-405
2021,SB1261,19.2-165
2021,SB1261,2.2-511
2021,SB1261,37.2-920
2021,SB1261,63.2-1710
2021,SB1261,8.01-675.3
2021,SB1261,15.2-3221
2021,SB1261,15.2-3909
2021,SB1261,17.1-309
2021,SB1261,17.1-513
2021,SB1261,19.2-402
2021,SB1261,25.1-239
2021,SB1261,58.1-3147
2021,SB1261,8.01-675.3
2021,SB1261,15.2-3104
2021,SB1261,15.2-3605
2021,SB1261,15.2-6632
2021,SB1261,17.1-413
2021,SB1261,19.2-322.1
2021,SB1261,24.2-422
2021,SB1261,58.1-1828
2021,SB1261,8.01-383.1
2021,SB1261,15.2-2139
2021,SB1261,15.2-3244
2021,SB1261,15.2-5218
2021,SB1261,17.1-405
2021,SB1261,19.2-321
2021,SB1261,2.2-511
2021,SB1261,37.2-920
2021,SB1261,63.2-1710
2021,SB1261,8.01-383.1
2021,SB1261,15.2-1627
2021,SB1261,15.2-3222
2021,SB1261,15.2-4108
2021,SB1261,17.1-400
2021,SB1261,18.2-384
2021,SB1261,19.2-403
2021,SB1261,32.1-48.010
2021,SB1261,58.1-3992
2021,SB1261,8.01-670
2021,SB1261,15.2-3104
2021,SB1261,15.2-3605
2021,SB1261,15.2-6632
2021,SB1261,17.1-413
2021,SB1261,19.2-322.1
2021,SB1261,24.2-422
2021,SB1261,58.1-1828
2021,SB1261,8.01-670
2021,SB1261,15.2-2140
2021,SB1261,15.2-3308
2021,SB1261,15.2-5367
2021,SB1261,17.1-408
2021,SB1261,19.2-321.1
2021,SB1261,22.1-97
2021,SB1261,45.1-161.322
2021,SB1261,8.01-267.8
2021,SB1261,8.01-676.1
2021,SB1261,15.2-1627
2021,SB1261,15.2-3222
2021,SB1261,15.2-4108
2021,SB1261,17.1-400
2021,SB1261,18.2-384
2021,SB1261,19.2-403
2021,SB1261,32.1-48.010
2021,SB1261,58.1-3992
2021,SB1261,8.01-676.1
2021,SB1261,15.2-3217
2021,SB1261,15.2-3809
2021,SB1261,16.1-279.1
2021,SB1261,17.1-503
2021,SB1261,19.2-386.13
2021,SB1261,24.2-433
2021,SB1261,58.1-2282
2021,SB1261,8.01-555
2021,SB1261,15.2-2140
2021,SB1261,15.2-3308
2021,SB1261,15.2-5367
2021,SB1261,17.1-408
2021,SB1261,19.2-321.1
2021,SB1261,22.1-97
2021,SB1261,45.1-161.322
2021,SB1261,8.01-267.8
2021,SB1261,8.01-555
2021,SB1261,15.2-1643
2021,SB1261,15.2-3227
2021,SB1261,15.2-4120
2021,SB1261,17.1-403
2021,SB1261,19.2-152.10
2021,SB1261,19.2-404
2021,SB1261,32.1-48.013
2021,SB1261,58.1-527
2021,SB1261,8.01-671
2021,SB1261,15.2-3217
2021,SB1261,15.2-3809
2021,SB1261,16.1-279.1
2021,SB1261,17.1-503
2021,SB1261,19.2-386.13
2021,SB1261,24.2-433
2021,SB1261,58.1-2282
2021,SB1261,8.01-671
2021,SB1261,15.2-2656
2021,SB1261,15.2-3528
2021,SB1261,15.2-6606
2021,SB1261,17.1-410
2021,SB1261,19.2-321.2
2021,SB1261,24.2-237
2021,SB1261,57-2.02
2021,SB1261,8.01-36
2021,SB1261,9.1-909
2021,SB1261,15.2-1643
2021,SB1261,15.2-3227
2021,SB1261,15.2-4120
2021,SB1261,17.1-403
2021,SB1261,19.2-152.10
2021,SB1261,19.2-404
2021,SB1261,32.1-48.013
2021,SB1261,58.1-527
2021,SB1261,9.1-909
2021,SB1261,15.2-3221
2021,SB1261,15.2-3909
2021,SB1261,17.1-309
2021,SB1261,17.1-513
2021,SB1261,19.2-402
2021,SB1261,25.1-239
2021,SB1261,58.1-3147
2021,SB1261,8.01-626
2021,SB1261,15.2-2656
2021,SB1261,15.2-3528
2021,SB1261,15.2-6606
2021,SB1261,17.1-410
2021,SB1261,19.2-321.2
2021,SB1261,24.2-237
2021,SB1261,57-2.02
2021,SB1261,8.01-36
2021,SB1262,18.2-271.1
2021,SB1262,18.2-271.1
2021,SB1263,46.2-839
2021,SB1263,46.2-905
2021,SB1264,19.2-392.4
2021,SB1266,19.2-124
2021,SB1266,19.2-120
2021,SB1266,19.2-120
2021,SB1266,19.2-124
2021,SB1266,19.2-124
2021,SB1266,19.2-120
2021,SB1267,22.1-32
2021,SB1267,22.1-32
2021,SB1268,54.1-2800
2021,SB1268,54.1-2807
2021,SB1268,54.1-2825
2021,SB1270,25.1-306
2021,SB1270,25.1-306
2021,SB1274,10.1-1105
2021,SB1274,10.1-1105
2021,SB1274,10.1-207
2021,SB1274,10.1-207
2021,SB1275,65.2-402
2021,SB1275,65.2-402
2021,SB1278,18.2-334.2
2021,SB1278,18.2-334.2
2021,SB1278,18.2-340.19
2021,SB1278,18.2-340.19
2021,SB1278,18.2-340.16
2021,SB1278,18.2-340.16
2021,SB1278,18.2-340.22
2021,SB1278,18.2-340.22
2021,SB1278,18.2-340.18
2021,SB1278,18.2-340.18
2021,SB1281,24.2-110
2021,SB1281,24.2-110
2021,SB1283,17.1-502
2021,SB1283,19.2-72
2021,SB1283,17.1-323
2021,SB1283,19.2-310.7
2021,SB1283,19.2-74
2021,SB1283,17.1-413
2021,SB1283,19.2-390
2021,SB1283,9.1-101
2021,SB1284,56-46.1
2021,SB1284,56-598
2021,SB1284,56-601
2021,SB1284,67-103
2021,SB1284,67-201
2021,SB1284,56-46.1
2021,SB1284,56-585.1
2021,SB1284,56-601
2021,SB1284,62.1-199
2021,SB1284,67-201
2021,SB1284,56-585.1
2021,SB1284,56-598
2021,SB1284,62.1-199
2021,SB1284,67-103
2021,SB1285,15.2-1127
2021,SB1285,15.2-1127
2021,SB1286,58.1-320
2021,SB1287,18.2-340.19
2021,SB1287,18.2-340.28
2021,SB1287,18.2-340.19
2021,SB1288,22.1-253.13:4
2021,SB1288,22.1-215
2021,SB1288,22.1-214
2021,SB1288,22.1-298.1
2021,SB1288,22.1-253.13:4
2021,SB1288,22.1-215
2021,SB1288,22.1-214
2021,SB1288,22.1-298.1
2021,SB1289,38.2-3407.15
2021,SB1289,38.2-3407.15
2021,SB1290,10.1-1018.1
2021,SB1290,10.1-1018.1
2021,SB1290,10.1-1021
2021,SB1290,10.1-1021
2021,SB1291,62.1-44.15:22
2021,SB1291,62.1-262
2021,SB1291,62.1-262
2021,SB1291,62.1-44.15:22
2021,SB1292,56-585.1
2021,SB1293,53.1-136
2021,SB1294,17.1-275
2021,SB1294,19.2-392.2
2021,SB1296,44-146.18
2021,SB1296,44-146.18
2021,SB1297,63.2-1609
2021,SB1297,63.2-1603
2021,SB1297,63.2-1603
2021,SB1297,63.2-1609
2021,SB1299,4.1-119
2021,SB1299,4.1-204
2021,SB1299,4.1-210
2021,SB1299,4.1-212.1
2021,SB1299,4.1-204
2021,SB1299,4.1-207
2021,SB1299,4.1-212.1
2021,SB1299,4.1-221
2021,SB1299,4.1-119
2021,SB1299,4.1-207
2021,SB1299,4.1-210
2021,SB1299,4.1-221
2021,SB1302,56-484.17:1
2021,SB1302,56-484.12
2021,SB1302,56-484.12
2021,SB1302,56-484.17
2021,SB1302,56-484.17
2021,SB1302,56-484.17:1
2021,SB1304,37.2-505
2021,SB1304,37.2-505
2021,SB1306,18.2-57
2021,SB1306,18.2-57
2021,SB1307,32.1-326.3
2021,SB1307,32.1-325
2021,SB1307,32.1-325
2021,SB1308,46.2-923
2021,SB1310,40.1-49.8
2021,SB1310,40.1-2
2021,SB1310,40.1-29
2021,SB1310,40.1-49.8
2021,SB1310,65.2-101
2021,SB1310,40.1-29
2021,SB1310,40.1-49.3
2021,SB1310,65.2-305
2021,SB1310,40.1-2
2021,SB1310,40.1-49.3
2021,SB1313,2.2-5211
2021,SB1313,2.2-5212
2021,SB1313,2.2-5212
2021,SB1313,2.2-5211
2021,SB1314,2.2-2238
2021,SB1314,2.2-2238
2021,SB1315,19.2-163.03
2021,SB1315,19.2-120
2021,SB1315,19.2-299
2021,SB1315,19.2-120
2021,SB1315,19.2-163.03
2021,SB1315,19.2-163.03
2021,SB1315,19.2-120
2021,SB1315,19.2-299
2021,SB1315,19.2-299
2021,SB1316,19.2-389
2021,SB1316,63.2-1724
2021,SB1316,63.2-1724
2021,SB1316,19.2-389
2021,SB1317,22.1-7.1
2021,SB1320,54.1-2900
2021,SB1320,54.1-2900
2021,SB1321,63.2-1241
2021,SB1321,63.2-1241
2021,SB1322,8.01-225
2021,SB1322,8.01-225
2021,SB1325,20-124.2
2021,SB1325,20-124.2
2021,SB1325,20-124.2
2021,SB1326,58.1-3830
2021,SB1326,58.1-3830
2021,SB1326,58.1-3830
2021,SB1327,8.01-463
2021,SB1327,8.01-462
2021,SB1327,36-139
2021,SB1327,36-139
2021,SB1328,16.1-282.1
2021,SB1328,63.2-100
2021,SB1328,63.2-905
2021,SB1328,16.1-228
2021,SB1328,63.2-906
2021,SB1328,63.2-100
2021,SB1328,63.2-905
2021,SB1328,63.2-905
2021,SB1328,16.1-282.1
2021,SB1328,16.1-282.1
2021,SB1328,63.2-100
2021,SB1328,63.2-906
2021,SB1328,63.2-906
2021,SB1329,46.2-936
2021,SB1329,46.2-936
2021,SB1329,46.2-940
2021,SB1329,46.2-940
2021,SB1331,24.2-704
2021,SB1331,24.2-704
2021,SB1333,54.1-2903
2021,SB1333,54.1-2521
2021,SB1333,54.1-2519
2021,SB1333,18.2-250.1
2021,SB1333,54.1-2903
2021,SB1333,54.1-2521
2021,SB1333,54.1-2519
2021,SB1333,18.2-250.1
2021,SB1335,46.2-335
2021,SB1335,46.2-335
2021,SB1335,46.2-335
2021,SB1337,46.2-916.3
2021,SB1338,38.2-3418.16
2021,SB1338,32.1-325
2021,SB1338,32.1-325
2021,SB1338,38.2-3418.16
2021,SB1339,9.1-128
2021,SB1339,19.2-392.1
2021,SB1339,19.2-392.1
2021,SB1339,9.1-134
2021,SB1339,9.1-134
2021,SB1339,19.2-392.4
2021,SB1339,19.2-392.4
2021,SB1339,17.1-502
2021,SB1339,17.1-502
2021,SB1339,9.1-128
2021,SB1340,8.01-246
2021,SB1341,38.2-3521.1
2021,SB1341,38.2-3521.1
2021,SB1342,65.2-402.1
2021,SB1343,2.2-3705.6
2021,SB1343,2.2-3705.6
2021,SB1345,4.1-230
2021,SB1346,4.1-233
2021,SB1346,4.1-209
2021,SB1347,46.2-1012
2021,SB1348,24.2-684
2021,SB1349,2.2-3802
2021,SB1349,2.2-3802
2021,SB1352,2.2-215
2021,SB1352,10.1-659
2021,SB1353,58.1-406
2021,SB1353,58.1-442
2021,SB1353,58.1-400.1
2021,SB1353,58.1-443
2021,SB1354,62.1-44.19:14
2021,SB1354,62.1-44.19:14
2021,SB1354,62.1-44.19:13
2021,SB1354,10.1-1186.01
2021,SB1354,62.1-44.19:14
2021,SB1354,10.1-1186.01
2021,SB1354,62.1-44.19:13
2021,SB1354,62.1-44.19:13
2021,SB1354,10.1-1186.01
2021,SB1356,32.1-162.5
2021,SB1356,32.1-127
2021,SB1356,63.2-1732
2021,SB1356,63.2-1732
2021,SB1356,32.1-162.5
2021,SB1356,32.1-127
2021,SB1356,63.2-1732
2021,SB1356,32.1-127
2021,SB1356,32.1-162.5
2021,SB1357,22.1-253.13:3
2021,SB1360,2.2-3902
2021,SB1360,2.2-522
2021,SB1363,53.1-2
2021,SB1363,53.1-4
2021,SB1363,53.1-5
2021,SB1363,53.1-5
2021,SB1366,51.5-135
2021,SB1366,51.5-135
2021,SB1366,51.5-134
2021,SB1366,51.5-134
2021,SB1367,9.1-404
2021,SB1367,9.1-404
2021,SB1367,9.1-405
2021,SB1367,9.1-405
2021,SB1368,18.2-371.1
2021,SB1369,2.2-4310
2021,SB1369,2.2-4310
2021,SB1370,53.1-165.1
2021,SB1371,18.2-371.1
2021,SB1371,8.01-226.5:2
2021,SB1371,16.1-228
2021,SB1371,40.1-103
2021,SB1371,18.2-371
2021,SB1371,63.2-100
2021,SB1372,19.2-72
2021,SB1372,17.1-323
2021,SB1372,19.2-310.7
2021,SB1372,19.2-74
2021,SB1372,17.1-413
2021,SB1372,19.2-390
2021,SB1372,9.1-101
2021,SB1372,17.1-502
2021,SB1373,10.1-1408.1
2021,SB1375,65.2-402.1
2021,SB1375,65.2-402.1
2021,SB1376,24.2-709.1
2021,SB1376,24.2-712
2021,SB1376,24.2-101
2021,SB1376,24.2-710
2021,SB1376,24.2-603
2021,SB1376,24.2-711
2021,SB1378,44-146.17
2021,SB1380,58.1-3660
2021,SB1380,58.1-3660
2021,SB1382,18.2-308.2:1
2021,SB1382,19.2-386.28
2021,SB1382,18.2-308.2:2
2021,SB1382,18.2-308.2:3
2021,SB1383,19.2-120
2021,SB1383,19.2-299
2021,SB1388,4.1-210
2021,SB1388,4.1-204
2021,SB1388,4.1-212.1
2021,SB1388,4.1-207
2021,SB1388,4.1-221
2021,SB1388,4.1-119
2021,SB1390,3.2-6546
2021,SB1390,3.2-6524
2021,SB1390,3.2-6500
2021,SB1390,3.2-6551
2021,SB1390,3.2-6546
2021,SB1390,3.2-6524
2021,SB1390,3.2-6500
2021,SB1390,3.2-6551
2021,SB1393,15.2-961.1
2021,SB1393,15.2-961.1
2021,SB1393,15.2-961
2021,SB1393,15.2-961.1
2021,SB1393,15.2-961
2021,SB1393,15.2-961
2021,SB1394,58.1-321
2021,SB1395,24.2-1005
2021,SB1395,24.2-1005.1
2021,SB1395,24.2-306
2021,SB1395,24.2-649
2021,SB1395,24.2-1000
2021,SB1395,24.2-1005.1
2021,SB1395,24.2-105
2021,SB1395,24.2-649
2021,SB1395,24.2-1000
2021,SB1395,24.2-1005
2021,SB1395,24.2-105
2021,SB1395,24.2-306
2021,SB1396,32.1-164
2021,SB1396,32.1-164.1:01
2021,SB1396,32.1-164.1:01
2021,SB1396,32.1-164
2021,SB1397,53.1-136
2021,SB1397,53.1-136
2021,SB1398,58.1-3826
2021,SB1398,58.1-3824
2021,SB1398,58.1-3819.1
2021,SB1398,58.1-602
2021,SB1398,58.1-3826
2021,SB1398,58.1-3825
2021,SB1398,58.1-3819.1
2021,SB1398,58.1-602
2021,SB1398,58.1-3842
2021,SB1398,58.1-3825
2021,SB1398,58.1-3823
2021,SB1398,58.1-603
2021,SB1398,58.1-3842
2021,SB1398,58.1-3825.2
2021,SB1398,58.1-3823
2021,SB1398,58.1-603
2021,SB1398,58.1-3819
2021,SB1398,58.1-3843
2021,SB1398,58.1-3825.2
2021,SB1398,58.1-3824
2021,SB1398,58.1-3819
2021,SB1398,58.1-3843
2021,SB1399,15.2-5505
2021,SB1399,15.2-5500
2021,SB1399,45.1-246
2021,SB1399,15.2-5506
2021,SB1399,15.2-5505
2021,SB1399,15.2-5500
2021,SB1399,45.1-246
2021,SB1399,15.2-5506
2021,SB1401,22.1-253.13:3
2021,SB1401,22.1-253.13:3
2021,SB1402,29.1-311
2021,SB1402,29.1-311
2021,SB1406,16.1-273
2021,SB1406,18.2-248
2021,SB1406,18.2-255.2
2021,SB1406,18.2-308.1:5
2021,SB1406,19.2-303
2021,SB1406,19.2-66
2021,SB1406,2.2-2905
2021,SB1406,2.2-509.1
2021,SB1406,4.1-100
2021,SB1406,48-17.1
2021,SB1406,59.1-148.3
2021,SB1406,9.1-801
2021,SB1406,16.1-278.8:01
2021,SB1406,18.2-248.01
2021,SB1406,18.2-258
2021,SB1406,18.2-308.4
2021,SB1406,19.2-386.21
2021,SB1406,19.2-81
2021,SB1406,2.2-3114
2021,SB1406,2.2-511
2021,SB1406,4.1-101
2021,SB1406,5.1-13
2021,SB1406,65.2-402
2021,SB1406,15.2-1627
2021,SB1406,16.1-69.40:1
2021,SB1406,18.2-251.02
2021,SB1406,18.2-258.1
2021,SB1406,18.2-46.1
2021,SB1406,19.2-389
2021,SB1406,19.2-83.1
2021,SB1406,2.2-3711
2021,SB1406,22.1-277.08
2021,SB1406,4.1-121
2021,SB1406,53.1-231.2
2021,SB1406,9.1-101
2021,SB1406,15.2-2288.3
