Bill,Session,SC Position,Com 1,Pass Com 1,Incorporated,Pass Floor 1,Com 2,Pass Com 2,Pass Floor 2,Amended,To Gov,Returned,Passed,Disposition,File Date,Final Date,Sponsor 1,Sponsor 2,Sponsor 3,Sponsor 4,Sponsor 5,Sponsor 6,Sponsor 7,Sponsor 8,Sponsor 9,Sponsor 10,Sponsor 11,Sponsor 12,Sponsor 13,Sponsor 14,Sponsor 15,Sponsor 16,Sponsor 17,Sponsor 18,Sponsor 19,Sponsor 20,Sponsor 21,Sponsor 22,Sponsor 23,Sponsor 24,Sponsor 25,Sponsor 26,Sponsor 27,Sponsor 28,Sponsor 29,Sponsor 30,Sponsor 31,Sponsor 32,Sponsor 33,Sponsor 34,Sponsor 35,Sponsor 36,Sponsor 37,Sponsor 38,Sponsor 39,Sponsor 40,Sponsor 41,Sponsor 42,Sponsor 43,Sponsor 44,Sponsor 45,Sponsor 46,Sponsor 47,Sponsor 48,Sponsor 49,Sponsor 50,Sponsor 51,Sponsor 52,Sponsor 53,Sponsor 54,Sponsor 55
HB1835 ,2021,1,H-LC,0,1,,,,,,,,0,Inc,20210106,20210202,Suhas Subramanyam,Betsy Carr,Dan Helmer,Patrick Hope,Alfonso Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB1902,2021,1,H-ACNR,1,0,1,S-ACNR,1,1,1,1,0,1,PiL,20210108,20210318,Betsy Carr,Alfonso Lopez,Kaye Kory,Paul Krizek,Mark Levine,Kathleen Murphy,Ken Plum,Lee Ware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB1914 ,2021,1,H-LC,1,0,1,S-CL,0,,,,,0,DiC,20210110,20210215,Dan Helmer,Joshua Cole,Sally Hudson,Suhas Subramanyam,Jeff Bourne,Betsy Carr,Carrie Coyner,Glenn Davis,Elizabeth Guzman,Patrick Hope,Kaye Kory,Alfonso Lopez,Lee Ware,Michael Webert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB1919 ,2021,1,H-CCT,1,0,1,S-LG,1,1,1,1,0,1,PiL,20210110,20210330,Kaye Kory,Alfonso Lopez,Mark Keam,Mark Levine,Rip Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB1925,2021,1,H-LC,1,0,1,S-CL; S-FA,1,1,0,1,0,1,PiL,20210110,20210318,Terry Kilgore,Tony Wilt,Wendy Gooditis,Mark Keam,Kaye Kory,David Reid,Will Wampler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB1934,2021,1,H-LC,0,0,,,,,,,,0,DiC,20210111,20210205,Marcus Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB1937 ,2021,1,H-LC,0,0,,,,,,,,0,DiC,20210111,20210205,Sam Rasoul,Elizabeth Guzman,Dawn Adams,Lee Carter,Joshua Cole,Patrick Hope,Chris Hurst,Mark Keam,Kaye Kory,Alfonso Lopez,Ken Plum,Danica Roem,Ibraheem Samirah,Marcus Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB1958,2021,1,H-ACNR,1,0,1,S-ACNR,1,1,0,1,0,1,PiL,20210111,20210330,John Avoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB1965 ,2021,1,H-ACNR,1,0,1,S-CL,1,1,1,1,0,1,PiL,20210111,20210318,Lamont Bagby,Mark Keam,Rip Sullivan,Betsy Carr,Dan Helmer,Patrick Hope,Paul Krizek,Mark Levine,Alfonso Lopez,Martha Mugler,Candi King,Kathleen Murphy,Ken Plum,David Reid,Shelly Simonds,Suhas Subramanyam,Luke Torian,Kathy Tran,Rodney Willett,Angelia Williams Graves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB1979 ,2021,1,H-F; H-A,1,0,1,S-FA,1,1,1,1,0,1,PiL,20210111,20210331,David Reid,Kaye Kory,Rodney Willett,Lamont Bagby,Betsy Carr,Wendy Gooditis,Mark Keam,Paul Krizek,Alfonso Lopez,Delores McQuinn,Martha Mugler,Kathleen Murphy,Ken Plum,Rip Sullivan,Kathy Tran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB1984,2021,1,H-LC,1,0,1,S-CL,0,,,,,0,DiC,20210111,20210215,Sally Hudson,Dan Helmer,Suhas Subramanyam,Dawn Adams,Jeff Bourne,Betsy Carr,Lee Carter,Carrie Coyner,Elizabeth Guzman,Patrick Hope,Jay Jones,Mark Keam,Kaye Kory,Mark Levine,Sam Rasoul,David Reid,Ibraheem Samirah,Marcus Simon,Shelly Simonds,Lee Ware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB2001 ,2021,1,H-GL; H-A,1,0,1,S-GLT; S-FA,1,1,1,1,0,1,PiL,20210111,20210331,Dan Helmer,Lamont Bagby,Jeff Bourne,David Bulova,Schuyler VanValkenburg,Mark Keam,Kaye Kory,Paul Krizek,Alfonso Lopez,Kathleen Murphy,Ken Plum,David Reid,Kathy Tran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB2030 ,2021,1,H-ACNR,1,0,1,S-ACNR,1,1,1,1,0,1,PiL,20210112,20210331,Paul Krizek,Betsy Carr,Dan Helmer,Mark Keam,Kaye Kory,Alfonso Lopez,Mark Sickles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB2034 ,2021,1,H-LC,1,0,1,S-CL,1,1,0,1,0,1,PiL,20210112,20210325,Chris Hurst,Hala Ayala,Wendy Gooditis,Mark Keam,Kaye Kory,Mark Levine,Alfonso Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB2042 ,2021,1,H-CCT,1,0,1,S-LG,1,1,1,1,0,1,PiL,20210112,20210312,Nancy Guy,Joshua Cole,Mark Keam,Martha Mugler,Hala Ayala,Wendy Gooditis,Elizabeth Guzman,Patrick Hope,Kaye Kory,Paul Krizek,Alfonso Lopez,Kathleen Murphy,Rip Sullivan,Angelia Williams Graves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB2048 ,2021,1,H-LC,1,0,1,S-CL,0,,,,,0,DiC,20210112,20210215,Jeff Bourne,Dawn Adams,Hala Ayala,Elizabeth Guzman,Dan Helmer,Patrick Hope,Jay Jones,Mark Keam,Kaye Kory,Alfonso Lopez,Mike Mullin,Ken Plum,Sam Rasoul,David Reid,Ibraheem Samirah,Marcus Simon,Shelly Simonds,Suhas Subramanyam,Rip Sullivan,Rodney Willett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB2049,2021,1,H-LC,1,0,1,S-CL,0,,,,,0,DiC,20210112,20210215,Jeff Bourne,Dawn Adams,Lamont Bagby,Betsy Carr,Lee Carter,Elizabeth Guzman,Dan Helmer,Patrick Hope,Sally Hudson,Clint Jenkins,Jay Jones,Mark Keam,Kaye Kory,Alfonso Lopez,Ken Plum,Marcus Simon,Shelly Simonds,Suhas Subramanyam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB2054,2021,1,H-CCT,1,0,1,S-LG,1,1,0,1,0,1,PiL,20210112,20210330,Ibraheem Samirah,Elizabeth Guzman,Lee Carter,Joshua Cole,Patrick Hope,Sally Hudson,Sam Rasoul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB2068 ,2021,1,H-ACNR; H-A,1,0,1,S-ACNR,1,1,0,1,0,1,PiL,20210112,20210318,Sam Rasoul,Wendy Gooditis,Dan Helmer,Dawn Adams,Betsy Carr,Lee Carter,Carrie Coyner,Elizabeth Guzman,Patrick Hope,Mark Keam,Ken Plum,Danica Roem,Ibraheem Samirah,Marcus Simon,Shelly Simonds,Roslyn Tyler,Lee Ware,Rodney Willett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB2074 ,2021,1,H-ACNR; H-A,1,0,1,S-GLT; S-FA,1,1,1,0,,0,DiH,20210112,20210301,Shelly Simonds,Mark Keam,Kathleen Murphy,Lashrecse Aird,Betsy Carr,Kaye Kory,Alfonso Lopez,Suhas Subramanyam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB2118 ,2021,1,H-F,1,0,1,S-FA,1,1,1,1,0,1,PiL,20210112,20210330,Mark Keam,Lamont Bagby,Martha Mugler,Rip Sullivan,Hala Ayala,Wendy Gooditis,Dan Helmer,Kaye Kory,Kathleen Murphy,Ken Plum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB2159,2021,1,H-ACNR,1,0,1,S-ACNR,1,1,0,1,0,1,PiL,20210112,20210330,Nancy Guy,Betsy Carr,Kathleen Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB2160 ,2021,1,H-LC,1,0,1,S-CL,0,,,,,0,DiC,20210112,20210215,Kathy Tran,Schuyler VanValkenburg,Betsy Carr,Elizabeth Guzman,Dan Helmer,Patrick Hope,Mark Keam,Kaye Kory,Alfonso Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB2200 ,2021,1,H-LC,1,0,1,S-CL,0,,,,,0,DiC,20210113,20210215,Jay Jones,Lee Ware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB2213 ,2021,1,H-R; H-A,1,0,1,S-R,1,1,1,1,0,1,PiL,20210113,20210330,Elizabeth Guzman,Joshua Cole,Mark Keam,Kaye Kory,Mark Levine,Ibraheem Samirah,Marcus Simon,Shelly Simonds,Rodney Willett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB2227 ,2021,1,H-GL,1,0,1,S-GLT; S-FA,1,1,0,1,0,1,PiL,20210113,20210330,Kaye Kory,Patrick Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB2262,2021,1,H-T,1,0,1,S-T,1,1,1,1,0,1,PiL,20210113,20210331,Chris Hurst,Shelly Simonds,Lashrecse Aird,Betsy Carr,Lee Carter,Patrick Hope,Sally Hudson,Kaye Kory,Ibraheem Samirah,Marcus Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB2282 ,2021,1,H-LC,1,0,1,S-CL,1,1,0,1,0,1,PiL,20210115,20210318,Rip Sullivan,Wendy Gooditis,Mark Keam,Alfonso Lopez,Vivian Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB2292 ,2021,1,H-LC,0,0,,,,,,,,0,DiC,20210115,20210205,Joshua Cole,Elizabeth Guzman,Lashrecse Aird,Lee Carter,Kaye Kory,Sam Rasoul,Ibraheem Samirah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB2330 ,2021,1,H-LC; H-A,1,0,1,S-CL; S-FA,1,1,1,1,0,1,PiL,20210122,20210324,Kaye Kory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB1186 ,2021,1,S-ACNR,0,0,,,,,,,,0,DiC,20210110,20210204,Ghazala Hashmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB1200 ,2021,1,S-ACNR,0,0,,,,,,,,0,DiC,20210111,20210204,Ghazala Hashmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB1223 ,2021,1,S-CL,1,0,1,H-LC,1,1,0,1,0,1,PiL,20210111,20210324,Jennifer Boysko,Jennifer McClellan,Ghazala Hashmi,Janet Howell,Monty Mason,Scott Surovell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB1224 ,2021,1,S-GLT,0,0,,,,,,,,0,DiC,20210111,20210206,Jennifer Boysko,Janet Howell,Jennifer McClellan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB1236 ,2021,1,S-PE,0,0,,,,,,,,0,DiC,20210111,20210119,Chap Petersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB1246 ,2021,1,S-PE,1,0,1,H-PE,0,,,,,0,DiC,20210111,20210301,Creigh Deeds,Dick Saslaw,Jennifer Boysko,Adam Ebbin,Jennifer McClellan,Scott Surovell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB1263 ,2021,1,S-T,1,0,0,,,,,,,0,DiS,20210111,20210127,Joe Lindsey,Jennifer Boysko,Scott Surovell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB1265 ,2021,1,S-ACNR,1,0,1,H-ACNR,1,1,0,1,0,1,PiL,20210111,20210318,Creigh Deeds,Barbara Favola,Jennifer McClellan,Dave Suetterlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB1274 ,2021,1,S-ACNR,1,0,1,H-ACNR,1,1,1,1,0,1,PiL,20210112,20210331,Dave Marsden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB1282 ,2021,1,S-FA,1,0,1,H-ACNR,1,1,0,1,0,1,PiL,20210111,20210312,Joe Morrissey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB1284 ,2021,1,S-CL; S-FA,1,0,1,H-LC,1,1,0,1,0,1,PiL,20210111,20210324,Barbara Favola,Joe Morrissey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB1309 ,2021,1,S-LG,1,0,1,H-CCT,1,1,0,1,0,1,PiL,20210112,20210325,Adam Ebbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB1311 ,2021,1,S-ACNR,1,0,1,H-ACNR,1,1,1,1,0,1,PiL,20210112,20210331,Jennifer McClellan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB1318 ,2021,1,S-GLT,1,0,1,H-GL,1,1,1,0,,0,DiS,20210112,20210301,Ghazala Hashmi,Jennifer Boysko,Jennifer McClellan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB1319 ,2021,1,S-ACNR,1,0,1,H-ACNR; H-A,1,1,1,1,0,1,PiL,20210112,20210331,Ghazala Hashmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB1374 ,2021,1,S-ACNR,1,0,1,H-ACNR,1,1,1,1,0,1,PiL,20210113,20210331,Lynwood Lewis,Jennifer McClellan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB2173 ,2021,-1,H-ACNR,0,0,,,,,,,,0,DiC,20210112,20210203,Ken Plum,Kathleen Murphy,Rodney Willett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB2265 ,2021,-1,H-LC,0,0,,,,,,,,0,DiC,20210113,20210205,Nick Freitas,Mark Cole,Dave LaRock,Bill Wiley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB2281 ,2021,-1,H-LC,0,0,,,,,,,,0,DiC,20210115,20210205,Lee Ware,Lashrecse Aird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB1164 ,2021,-1,S-ACNR,1,0,1,H-ACNR,1,1,0,1,0,1,PiL,20210108,20210325,Emmett Hanger,Lynwood Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB1380 ,2021,-1,S-CL; S-FA,1,0,1,H-LC,1,1,1,0,,0,DiH,20210112,20210301,Louise Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB1463 ,2021,-1,S-GLT,0,0,,,,,,,,0,DiC,20210121,20210127,John Cosgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB1295 ,2021,0,S-CL,1,0,1,H-LC,1,1,0,1,0,1,PiL,20210112,20210324,Bill DeSteph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB13,2022,1,S-ACNR; S-GLT,1,0,1,H-ACNR,1,1,0,1,0,1,PiL,,,Barbara Favola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB45,2022,1,S-PE,0,0,0,,,,,,,0,DiC,,,Chap Petersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB141,2022,1,S-ACNR; S-FA,1,0,1,H-ACNR,1,1,0,1,0,1,PiL,,,John Edwards,Dave Suetterlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB158,2022,1,S-FA,1,0,1,H-ACNR,1,1,0,1,0,1,PiL,,,Ghazala Hashmi,Jennifer McClellan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB160,2022,1,S-CL,0,0,0,,,,,,,,DiC,,,Ghazala Hashmi,Jennifer Boysko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB161,2022,1,S-EH;S-FA,1,0,1,H-E,1,1,0,1,0,1,PiL,,,Ghazala Hashmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB213,2022,1,S-FA,0,0,0,,,,,,,,DiC,,,Jeremy McPike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB251,2022,1,S-LG;S-FA,1,0,1,H-CCT;H-T,0,0,,,,,DiC,,,Scott Surovell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB272,2022,1,S-ACNR,1,0,1,H-ACNR,0,0,,,,,DiC,,,Ghazala Hashmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB278,2022,1,S-T,1,0,1,H-T,1,1,0,1,0,0,V,,,Adam Ebbin,Ghazala Hashmi,Scott Surovell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB281,2022,1,S-T,1,0,1,H-T,1,1,1,1,0,1,PiL,,,Adam Ebbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB290,2022,1,S-GLT,1,0,1,H-GL,0,0,,,,,DiC,,,Barbara Favola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB292,2022,1,S-ACNR,1,0,1,H-ACNR,1,1,0,1,0,1,PiL,,,Creigh Deeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB342,2022,1,S-T,1,0,1,H-T,1,1,1,1,0,1,PiL,,,George Barker,Jennifer Boysko,Jennifer McClellan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB347,2022,1,S-CL,1,0,1,H-CE,1,1,1,1,0,0,V,,,John Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB452,2022,1,S-LG,0,0,0,,,,,,,,DiC,,,Jennifer Boysko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB482,2022,1,S-ACNR; S-FA,1,0,1,H-ACNR,0,0,,,,,DiC,,,Jennifer McClellan,Emmett Hanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB488,2022,1,S-FA,1,0,1,H-T,0,0,,,,,DiC,,,Jennifer McClellan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB505,2022,1,S-CE,1,0,1,H-CE,1,1,0,1,0,1,PiL,,,Lynwood Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB551,2022,1,S-ACNR;S-FA,1,1,1,H-ACNR,1,1,0,1,0,1,PiL,,,Dave Marsden,Lynwood Lewis,Adam Ebbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB575,2022,1,S-GLT,1,0,1,H-GL,1,1,0,1,0,1,PiL,,,Monty Mason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB660,2022,1,S-CL,1,0,1,H-CE,1,1,0,1,0,1,PiL,,,Emmett Hanger,John Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB708,2022,1,S-T;S-FA,1,0,1,H-ACNR;H-A,0,0,,,,,DiC,,,Dave Marsden,Jennifer Boysko,Joe Morrissey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB762,2022,1,S-CL,0,0,0,,,,,,,,DiC,,,Dave Suetterlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SJ1,2022,1,S-PE;S-FA,1,0,1,H-PE,0,0,,,,,DiC,,,Mamie Locke,Jennifer Boysko,Adam Ebbin,Barbara Favola,Ghazala Hashmi,Jennifer McClellan,Joe Morrissey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB28,2022,1,H-ACNR,1,0,1,S-ACNR,1,1,0,1,0,1,PiL,,,Ronnie Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB49,2022,1,H-ACNR,1,0,1,S-ACNR,1,1,1,1,0,1,PiL,,,Matt Fariss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB71,2022,1,H-PE,0,0,0,,,,,,,,DiC,,,Lee Ware,Sally Hudson,Nick Freitas,Kaye Kory,Danica Roem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB141,2022,1,H-ACNR,1,0,1,S-FA,1,1,0,1,0,1,PiL,,,Delores McQuinn,Dawn Adams,Elizabeth Bennett-Parker,Jeff Bourne,Betsy Carr,Nadarius Clark,Eileen Filler-Corn,Elizabeth Guzman,Patrick Hope,Clint Jenkins,Mark Keam,Kaye Kory,Michelle Maldonado,Mike Mullin,Candi King,Ken Plum,Cia Price,David Reid,Irene Shin,Marcus Simon,Jeion Ward,Vivian Watts,Rodney Willett,Shelly Simonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB142,2022,1,H-T,1,0,1,S-T,1,1,0,1,0,1,PiL,,,Delores McQuinn,Elizabeth Bennett-Parker,Betsy Carr,Nadarius Clark,Patrick Hope,Clint Jenkins,Mark Keam,Kaye Kory,Michelle Maldonado,Ken Plum,David Reid,Irene Shin,Shelly Simonds,Angelia Williams Graves,Marcus Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB206,2022,0,H-ACNR,1,0,1,S-ACNR,1,1,0,1,0,1,PiL,,,Michael Webert,Wendy Gooditis,Lee Ware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB250,2022,1,H-R,0,0,0,,,,,,,,DiC,,,Shelly Simonds,James Edmunds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB311,2022,1,H-ACNR,0,0,0,,,,,,,,DiC,,,Paul Krizek,Dawn Adams,David Bulova,Betsy Carr,Nadarius Clark,Cliff Hayes,Patrick Hope,Clint Jenkins,Mark Keam,Michelle Maldonado,Kathleen Murphy,Ken Plum,Irene Shin,Marcus Simon,Shelly Simonds,Rodney Willett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB314,2022,1,H-ACNR,1,0,1,S-ACNR,1,1,0,1,0,1,PiL,,,Paul Krizek,Dawn Adams,David Bulova,Betsy Carr,Nadarius Clark,Patrick Hope,Clint Jenkins,Mark Keam,Michelle Maldonado,Kathleen Murphy,Ken Plum,David Reid,Irene Shin,Marcus Simon,Shelly Simonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB351,2022,1,H-ACNR;H-A,0,0,0,,,,,,,,DiC,,,Rip Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB364,2022,1,H-CCT,0,0,0,,,,,,,,DiC,,,Rodney Willett,Betsy Carr,Shelly Simonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB379,2022,1,H-CE,0,0,0,,,,,,,,DiC,,,Rip Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB393,2022,1,H-ACNR,0,0,0,,,,,,,,DiC,,,Rodney Willett,Angelia Williams Graves,Betsy Carr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB396,2022,1,H-CE,1,0,1,S-CE,1,1,1,1,0,1,PiL,,,Rip Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB443,2022,1,H-CE;H-CCT,1,0,1,S-CE;S-LG,1,1,0,1,0,1,PiL,,,David Bulova,Mark Keam,Ken Plum,Marcus Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB450,2022,1,H-T,1,0,1,S-T,1,1,0,1,0,1,PiL,,,Elizabeth Bennett-Parker,Kathleen Murphy,Ken Plum,Briana Sewell,Rodney Willett,Angelia Williams Graves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB463,2022,1,H-ACNR,1,0,1,S-ACNR,1,1,0,1,0,1,PiL,,,Terry Austin,Betsy Carr,Wren Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB471,2022,1,H-GL,0,0,0,,,,,,,,DiC,,,Suhas Subramanyam,Shelly Simonds,Paul Krizek,Danica Roem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
